iter	RMSE
1666	42102.08145
1667	42096.5306
1668	42096.5306
1669	42086.43951
1670	42086.17924
1671	42082.89546
1672	42082.88037
1673	42082.88037
1674	42082.7672
1675	42074.79716
1676	42066.33122
1677	42066.08403
1678	42064.51593
1679	42064.48196
1680	42064.47253
1681	42063.44219
1682	42056.80666
1683	42053.76597
1684	42053.57911
1685	42053.57722
1686	42045.41286
1687	42034.98093
1688	42034.91861
1689	42034.89028
1690	42034.8884
1691	42029.82537
1692	42029.82537
1693	42027.93673
1694	42022.60842
1695	42022.60464
1696	42012.40511
1697	42007.10695
1698	41997.84302
1699	41991.12151
1700	41990.92302
1701	41977.98538
1702	41977.96458
1703	41973.04031
1704	41972.94008
1705	41972.92306
1706	41972.68288
1707	41971.14155
1708	41971.1094
1709	41971.0867
1710	41965.75874
1711	41965.7455
1712	41965.72847
1713	41965.51095
1714	41965.4996
1715	41965.48636
1716	41960.34497
1717	41958.01052
1718	41957.85349
1719	41957.84782
1720	41957.8062
1721	41957.79863
1722	41957.68701
1723	41951.32615
1724	41951.32236
1725	41950.34979
1726	41950.34412
1727	41950.34223
1728	41950.33276
1729	41950.32898
1730	41950.3252
1731	41950.11327
1732	41949.91081
1733	41942.06882
1734	41942.06882
1735	41942.00258
1736	41935.69044
1737	41935.48412
1738	41925.21038
1739	41923.26591
1740	41919.33503
1741	41919.3142
1742	41919.3123
1743	41919.30852
1744	41919.28769
1745	41919.28769
1746	41913.65013
1747	41913.64823
1748	41913.64066
1749	41913.63687
1750	41907.56669
1751	41907.436
1752	41905.71422
1753	41905.51911
1754	41905.33917
1755	41905.33159
1756	41901.74949
1757	41901.59225
1758	41901.59036
1759	41901.57899
1760	41901.5771
1761	41901.57899
1762	41892.17993
1763	41891.1662
1764	41886.48945
1765	41886.3928
1766	41886.3928
1767	41880.47599
1768	41870.16221
1769	41866.6226
1770	41866.61881
1771	41866.58658
1772	41866.342
1773	41866.34011
1774	41866.08604
1775	41859.2827
1776	41859.10445
1777	41859.0267
1778	41859.00963
1779	41855.30409
1780	41855.30788
1781	41855.3003
1782	41855.2984
1783	41845.02774
1784	41843.72452
1785	41843.72262
1786	41843.72073
1787	41843.71883
1788	41839.09559
1789	41839.09749
1790	41830.73187
1791	41821.83693
1792	41821.82364
1793	41815.52564
1794	41809.32541
1795	41809.26845
1796	41809.25896
1797	41802.80335
1798	41793.80751
1799	41789.94423
1800	41787.96686
1801	41786.00461
1802	41786.00271
1803	41785.79945
1804	41785.79565
1805	41779.7392
1806	41779.6936
1807	41771.96407
1808	41766.39405
1809	41764.45548
1810	41764.45548
1811	41759.70372
1812	41759.70372
1813	41759.6562
1814	41754.26894
1815	41752.79559
1816	41752.73095
1817	41749.2099
1818	41740.85289
1819	41740.84909
1820	41740.7559
1821	41740.61328
1822	41734.2859
1823	41733.70199
1824	41733.70008
1825	41733.6202
1826	41732.83086
1827	41730.59591
1828	41730.46846
1829	41730.46086
1830	41730.45515
1831	41729.2739
1832	41729.26819
1833	41727.4915
1834	41714.7005
1835	41714.6986
1836	41714.69479
1837	41714.67196
1838	41707.42521
1839	41700.64167
1840	41700.52555
1841	41700.52555
1842	41700.36375
1843	41700.35995
1844	41692.59096
1845	41692.58715
1846	41692.58335
1847	41681.93362
1848	41681.93552
1849	41681.80221
1850	41681.69938
1851	41681.59464
1852	41675.97825
1853	41675.97444
1854	41675.77827
1855	41675.77446
1856	41675.77446
1857	41675.76874
1858	41675.76874
1859	41672.53644
1860	41672.5212
1861	41672.5212
1862	41672.5193
1863	41672.51739
1864	41672.51739
1865	41672.51358
1866	41672.51168
1867	41672.51168
1868	41668.57238
1869	41668.57429
1870	41668.47332
1871	41668.47142
1872	41668.47142
1873	41668.47142
1874	41663.37339
1875	41658.43099
1876	41654.09971
1877	41654.0959
1878	41654.00252
1879	41647.77252
1880	41647.76299
1881	41647.68104
1882	41647.46186
1883	41647.45995
1884	41642.1878
1885	41642.10774
1886	41642.10202
1887	41642.10011
1888	41641.96477
1889	41641.90949
1890	41641.81228
1891	41641.71315
1892	41636.24581
1893	41623.60222
1894	41614.75648
1895	41611.53851
1896	41611.53851
1897	41611.5366
1898	41611.53851
1899	41611.53469
1900	41611.5366
1901	41611.5366
1902	41611.53279
1903	41611.53279
1904	41611.42215
1905	41608.39851
1906	41608.39851
1907	41608.30885
1908	41608.30694
1909	41608.31075
1910	41604.31959
1911	41604.28143
1912	41599.81286
1913	41599.72508
1914	41599.64303
1915	41599.34727
1916	41599.27095
1917	41599.26713
1918	41599.23278
1919	41599.1431
1920	41599.14501
1921	41599.1431
1922	41594.45642
1923	41594.38008
1924	41594.16444
1925	41591.30177
1926	41583.96481
1927	41580.12021
1928	41577.10766
1929	41570.45179
1930	41570.42697
1931	41566.14572
1932	41562.71009
1933	41562.6356
1934	41562.63178
1935	41562.62414
1936	41562.57258
1937	41562.57258
1938	41562.56876
1939	41562.56876
1940	41562.50001
1941	41562.49046
1942	41562.49046
1943	41562.49237
1944	41562.48855
1945	41562.42743
1946	41562.42743
1947	41562.35295
1948	41562.35295
1949	41562.35295
1950	41562.29374
1951	41562.22308
1952	41561.55081
1953	41561.53171
1954	41561.45149
1955	41561.44385
1956	41561.44576
1957	41561.44576
1958	41561.38656
1959	41561.38274
1960	41561.36173
1961	41550.98976
1962	41550.93627
1963	41550.90379
1964	41550.88278
1965	41550.87705
1966	41550.81018
1967	41543.73548
1968	41543.71637
1969	41537.58831
1970	41537.56729
1971	41537.56729
1972	41526.88737
1973	41526.86443
1974	41522.29576
1975	41522.28238
1976	41522.22312
1977	41522.17532
1978	41511.39392
1979	41508.75693
1980	41503.30459
1981	41503.26251
1982	41498.34503
1983	41498.30486
1984	41498.27426
1985	41498.26278
1986	41498.23218
1987	41494.45998
1988	41494.45807
1989	41494.45616
1990	41494.43129
1991	41494.40833
1992	41494.40642
1993	41489.83609
1994	41489.69834
1995	41489.6926
1996	41487.88651
1997	41487.88843
1998	41487.86547
1999	41487.86164
