iter	Passed	Remaining
1670	24445	4813
1671	24459	4798
1672	24474	4783
1673	24488	4768
1674	24501	4754
1675	24512	4738
1676	24527	4724
1677	24541	4709
1678	24554	4694
1679	24571	4680
1680	24585	4665
1681	24600	4650
1682	24615	4636
1683	24631	4622
1684	24649	4608
1685	24664	4593
1686	24680	4579
1687	24695	4564
1688	24710	4550
1689	24726	4535
1690	24742	4521
1691	24756	4506
1692	24770	4491
1693	24788	4477
1694	24802	4462
1695	24813	4447
1696	24824	4432
1697	24840	4417
1698	24856	4403
1699	24872	4389
1700	24890	4375
1701	24910	4361
1702	24927	4347
1703	24941	4332
1704	24959	4318
1705	25035	4314
1706	25049	4299
1707	25072	4286
1708	25088	4271
1709	25105	4257
1710	25119	4242
1711	25133	4228
1712	25146	4213
1713	25162	4198
1714	25178	4184
1715	25193	4169
1716	25209	4155
1717	25225	4140
1718	25240	4126
1719	25252	4110
1720	25271	4096
1721	25290	4082
1722	25302	4067
1723	25315	4052
1724	25329	4038
1725	25344	4023
1726	25362	4009
1727	25377	3994
1728	25392	3979
1729	25410	3965
1730	25423	3950
1731	25436	3935
1732	25447	3920
1733	25461	3905
1734	25472	3890
1735	25488	3876
1736	25505	3861
1737	25516	3846
1738	25525	3831
1739	25540	3816
1740	25552	3801
1741	25566	3786
1742	25575	3771
1743	25587	3755
1744	25603	3741
1745	25615	3726
1746	25627	3711
1747	25645	3697
1748	25656	3682
1749	25667	3666
1750	25677	3651
1751	25690	3636
1752	25706	3622
1753	25720	3607
1754	25733	3592
1755	25746	3577
1756	25761	3562
1757	25779	3548
1758	25796	3534
1759	25806	3519
1760	25817	3503
1761	25833	3489
1762	25851	3475
1763	25863	3460
1764	25873	3444
1765	25884	3429
1766	25900	3415
1767	25916	3400
1768	25929	3385
1769	25946	3371
1770	25964	3357
1771	25988	3343
1772	26003	3329
1773	26020	3314
1774	26031	3299
1775	26045	3285
1776	26057	3270
1777	26072	3255
1778	26086	3240
1779	26102	3226
1780	26119	3211
1781	26134	3197
1782	26150	3182
1783	26161	3167
1784	26170	3152
1785	26188	3137
1786	26204	3123
1787	26221	3108
1788	26233	3094
1789	26250	3079
1790	26264	3064
1791	26274	3049
1792	26283	3034
1793	26295	3019
1794	26305	3004
1795	26314	2989
1796	26329	2974
1797	26339	2959
1798	26357	2944
1799	26370	2930
1800	26382	2915
1801	26397	2900
1802	26411	2885
1803	26426	2871
1804	26442	2856
1805	26459	2842
1806	26484	2828
1807	26498	2813
1808	26513	2799
1809	26529	2784
1810	26541	2769
1811	26555	2755
1812	26565	2740
1813	26583	2725
1814	26608	2712
1815	26618	2697
1816	26629	2682
1817	26644	2667
1818	26661	2652
1819	26674	2638
1820	26694	2624
1821	26707	2609
1822	26719	2594
1823	26740	2580
1824	26757	2565
1825	26776	2551
1826	26791	2536
1827	26807	2522
1828	26823	2507
1829	26839	2493
1830	26854	2478
1831	26869	2464
1832	26886	2449
1833	26897	2434
1834	26915	2420
1835	26945	2406
1836	26959	2392
1837	26985	2378
1838	26995	2363
1839	27010	2348
1840	27027	2334
1841	27041	2319
1842	27056	2304
1843	27075	2290
1844	27094	2276
1845	27119	2262
1846	27135	2247
1847	27151	2233
1848	27173	2219
1849	27187	2204
1850	27196	2189
1851	27219	2175
1852	27234	2160
1853	27244	2145
1854	27255	2130
1855	27267	2115
1856	27277	2100
1857	27292	2085
1858	27309	2071
1859	27320	2056
1860	27329	2041
1861	27339	2026
1862	27351	2011
1863	27368	1996
1864	27389	1982
1865	27398	1967
1866	27408	1952
1867	27419	1937
1868	27433	1922
1869	27443	1907
1870	27461	1893
1871	27479	1878
1872	27490	1864
1873	27500	1849
1874	27514	1834
1875	27524	1819
1876	27539	1804
1877	27566	1790
1878	27577	1775
1879	27592	1761
1880	27602	1746
1881	27614	1731
1882	27628	1716
1883	27640	1701
1884	27654	1687
1885	27667	1672
1886	27682	1657
1887	27694	1642
1888	27709	1628
1889	27725	1613
1890	27741	1599
1891	27757	1584
1892	27769	1569
1893	27784	1555
1894	27802	1540
1895	27819	1525
1896	27832	1511
1897	27850	1496
1898	27861	1481
1899	27871	1466
1900	27886	1452
1901	27899	1437
1902	27916	1422
1903	27928	1408
1904	27946	1393
1905	27961	1378
1906	27979	1364
1907	27994	1349
1908	28005	1334
1909	28022	1320
1910	28035	1305
1911	28050	1291
1912	28069	1276
1913	28084	1261
1914	28100	1247
1915	28114	1232
1916	28131	1217
1917	28146	1203
1918	28164	1188
1919	28179	1174
1920	28198	1159
1921	28212	1144
1922	28226	1130
1923	28236	1115
1924	28250	1100
1925	28262	1085
1926	28274	1071
1927	28287	1056
1928	28302	1041
1929	28315	1026
1930	28330	1012
1931	28345	997
1932	28362	983
1933	28372	968
1934	28386	953
1935	28401	938
1936	28416	924
1937	28435	909
1938	28451	895
1939	28462	880
1940	28474	865
1941	28486	850
1942	28496	835
1943	28517	821
1944	28533	806
1945	28548	792
1946	28564	777
1947	28581	762
1948	28592	748
1949	28603	733
1950	28614	718
1951	28630	704
1952	28640	689
1953	28651	674
1954	28660	659
1955	28673	645
1956	28686	630
1957	28700	615
1958	28716	601
1959	28726	586
1960	28741	571
1961	28754	556
1962	28769	542
1963	28787	527
1964	28800	512
1965	28814	498
1966	28825	483
1967	28840	468
1968	28851	454
1969	28861	439
1970	28879	424
1971	28893	410
1972	28905	395
1973	28919	380
1974	28934	366
1975	28943	351
1976	28959	336
1977	28969	322
1978	28984	307
1979	28999	292
1980	29014	278
1981	29026	263
1982	29046	249
1983	29062	234
1984	29078	219
1985	29090	205
1986	29105	190
1987	29117	175
1988	29132	161
1989	29148	146
1990	29169	131
1991	29185	117
1992	29201	102
1993	29221	87
1994	29237	73
1995	29258	58
1996	29273	43
1997	29286	29
1998	29302	14
1999	29319	0
