iter	Passed	Remaining
1670	24738	4870
1671	24747	4854
1672	24762	4839
1673	24773	4824
1674	24782	4808
1675	24792	4792
1676	24806	4777
1677	24817	4762
1678	24831	4747
1679	24850	4733
1680	24861	4717
1681	24872	4702
1682	24880	4686
1683	24899	4672
1684	24909	4656
1685	24919	4641
1686	24928	4625
1687	24940	4609
1688	24949	4594
1689	24959	4578
1690	24969	4562
1691	24978	4546
1692	24991	4531
1693	25002	4516
1694	25012	4500
1695	25029	4486
1696	25039	4470
1697	25059	4457
1698	25069	4441
1699	25081	4426
1700	25091	4410
1701	25101	4394
1702	25110	4379
1703	25122	4364
1704	25137	4349
1705	25150	4334
1706	25159	4318
1707	25170	4303
1708	25180	4287
1709	25189	4271
1710	25202	4256
1711	25215	4241
1712	25224	4226
1713	25234	4210
1714	25245	4195
1715	25257	4180
1716	25271	4165
1717	25287	4150
1718	25296	4135
1719	25305	4119
1720	25315	4104
1721	25324	4088
1722	25336	4073
1723	25348	4058
1724	25374	4045
1725	25388	4030
1726	25399	4015
1727	25409	3999
1728	25419	3984
1729	25436	3969
1730	25455	3955
1731	25465	3940
1732	25479	3925
1733	25494	3910
1734	25510	3896
1735	25527	3882
1736	25544	3867
1737	25565	3853
1738	25577	3838
1739	25593	3824
1740	25607	3809
1741	25625	3795
1742	25635	3779
1743	25649	3765
1744	25668	3751
1745	25692	3737
1746	25706	3722
1747	25716	3707
1748	25739	3693
1749	25753	3679
1750	25764	3663
1751	25779	3649
1752	25794	3634
1753	25809	3619
1754	25824	3605
1755	25840	3590
1756	25859	3576
1757	25874	3561
1758	25884	3546
1759	25900	3531
1760	25912	3516
1761	25923	3501
1762	25938	3486
1763	25952	3472
1764	25962	3456
1765	25980	3442
1766	26002	3428
1767	26021	3414
1768	26036	3399
1769	26048	3384
1770	26062	3370
1771	26086	3356
1772	26098	3341
1773	26114	3326
1774	26141	3313
1775	26159	3299
1776	26171	3284
1777	26187	3269
1778	26205	3255
1779	26219	3240
1780	26234	3225
1781	26248	3211
1782	26259	3195
1783	26272	3180
1784	26286	3166
1785	26299	3151
1786	26311	3136
1787	26325	3121
1788	26337	3106
1789	26353	3091
1790	26368	3077
1791	26391	3063
1792	26407	3048
1793	26420	3033
1794	26438	3019
1795	26463	3005
1796	26475	2990
1797	26488	2975
1798	26510	2961
1799	26521	2946
1800	26535	2932
1801	26554	2917
1802	26568	2902
1803	26581	2888
1804	26593	2872
1805	26610	2858
1806	26623	2843
1807	26638	2828
1808	26657	2814
1809	26670	2799
1810	26682	2784
1811	26698	2770
1812	26715	2755
1813	26731	2740
1814	26742	2725
1815	26755	2710
1816	26767	2695
1817	26780	2681
1818	26792	2665
1819	26805	2651
1820	26818	2636
1821	26829	2621
1822	26838	2605
1823	26849	2590
1824	26859	2575
1825	26869	2560
1826	26882	2545
1827	26891	2530
1828	26904	2515
1829	26915	2500
1830	26924	2485
1831	26942	2470
1832	26955	2455
1833	26965	2440
1834	26977	2425
1835	26988	2410
1836	27005	2396
1837	27017	2381
1838	27032	2366
1839	27040	2351
1840	27061	2337
1841	27072	2322
1842	27083	2307
1843	27096	2292
1844	27107	2277
1845	27118	2262
1846	27135	2247
1847	27149	2233
1848	27161	2218
1849	27173	2203
1850	27182	2188
1851	27194	2173
1852	27209	2158
1853	27226	2144
1854	27242	2129
1855	27258	2114
1856	27274	2100
1857	27284	2085
1858	27298	2070
1859	27312	2055
1860	27329	2041
1861	27340	2026
1862	27356	2011
1863	27370	1997
1864	27380	1981
1865	27393	1967
1866	27404	1952
1867	27418	1937
1868	27434	1922
1869	27447	1908
1870	27461	1893
1871	27472	1878
1872	27491	1864
1873	27509	1849
1874	27522	1834
1875	27538	1820
1876	27548	1805
1877	27561	1790
1878	27574	1775
1879	27584	1760
1880	27600	1746
1881	27611	1731
1882	27625	1716
1883	27641	1701
1884	27654	1687
1885	27664	1672
1886	27678	1657
1887	27689	1642
1888	27703	1627
1889	27717	1613
1890	27733	1598
1891	27749	1584
1892	27765	1569
1893	27779	1554
1894	27793	1540
1895	27804	1525
1896	27826	1510
1897	27841	1496
1898	27856	1481
1899	27878	1467
1900	27898	1452
1901	27912	1438
1902	27922	1423
1903	27931	1408
1904	27942	1393
1905	27955	1378
1906	27971	1364
1907	27979	1349
1908	27990	1334
1909	28000	1319
1910	28009	1304
1911	28020	1289
1912	28038	1275
1913	28055	1260
1914	28067	1245
1915	28090	1231
1916	28103	1216
1917	28112	1201
1918	28125	1187
1919	28195	1174
1920	28206	1159
1921	28236	1145
1922	28245	1130
1923	28265	1116
1924	28274	1101
1925	28285	1086
1926	28303	1072
1927	28321	1057
1928	28339	1043
1929	28359	1028
1930	28373	1013
1931	28385	999
1932	28395	984
1933	28407	969
1934	28419	954
1935	28432	939
1936	28448	925
1937	28466	910
1938	28482	896
1939	28513	881
1940	28524	867
1941	28535	852
1942	28554	837
1943	28570	823
1944	28580	808
1945	28598	793
1946	28609	778
1947	28627	764
1948	28647	749
1949	28656	734
1950	28668	720
1951	28680	705
1952	28697	690
1953	28713	675
1954	28726	661
1955	28736	646
1956	28749	631
1957	28761	616
1958	28773	602
1959	28785	587
1960	28796	572
1961	28812	558
1962	28831	543
1963	28847	528
1964	28857	514
1965	28867	499
1966	28879	484
1967	28895	469
1968	28905	455
1969	28916	440
1970	28927	425
1971	28938	410
1972	28950	396
1973	28964	381
1974	28977	366
1975	28987	352
1976	28998	337
1977	29012	322
1978	29025	307
1979	29035	293
1980	29046	278
1981	29057	263
1982	29073	249
1983	29083	234
1984	29103	219
1985	29114	205
1986	29132	190
1987	29146	175
1988	29159	161
1989	29175	146
1990	29191	131
1991	29203	117
1992	29214	102
1993	29227	87
1994	29243	73
1995	29260	58
1996	29273	43
1997	29293	29
1998	29305	14
1999	29318	0
