iter	Passed	Remaining
1670	25005	4923
1671	25021	4908
1672	25034	4893
1673	25052	4878
1674	25069	4864
1675	25087	4849
1676	25103	4835
1677	25119	4820
1678	25138	4806
1679	25154	4791
1680	25167	4776
1681	25184	4761
1682	25204	4747
1683	25226	4733
1684	25245	4719
1685	25260	4704
1686	25278	4690
1687	25298	4676
1688	25312	4660
1689	25334	4647
1690	25348	4632
1691	25364	4617
1692	25377	4601
1693	25394	4587
1694	25410	4572
1695	25422	4556
1696	25447	4543
1697	25463	4528
1698	25478	4513
1699	25496	4499
1700	25513	4484
1701	25530	4470
1702	25541	4454
1703	25555	4439
1704	25572	4424
1705	25582	4408
1706	25596	4393
1707	25613	4378
1708	25624	4363
1709	25635	4347
1710	25652	4332
1711	25662	4317
1712	25680	4302
1713	25706	4289
1714	25721	4274
1715	25741	4260
1716	25757	4245
1717	25774	4230
1718	25795	4216
1719	25813	4202
1720	25828	4187
1721	25847	4172
1722	25862	4157
1723	25882	4143
1724	25892	4127
1725	25910	4113
1726	25919	4097
1727	25931	4081
1728	25941	4065
1729	25952	4050
1730	25971	4036
1731	25985	4020
1732	26002	4006
1733	26019	3991
1734	26032	3976
1735	26047	3961
1736	26073	3947
1737	26091	3933
1738	26105	3918
1739	26119	3902
1740	26136	3888
1741	26151	3873
1742	26164	3857
1743	26177	3842
1744	26187	3826
1745	26200	3811
1746	26216	3796
1747	26231	3781
1748	26246	3766
1749	26263	3751
1750	26283	3737
1751	26299	3722
1752	26316	3707
1753	26331	3692
1754	26346	3677
1755	26360	3662
1756	26376	3648
1757	26391	3632
1758	26401	3617
1759	26417	3602
1760	26432	3587
1761	26450	3572
1762	26468	3558
1763	26492	3544
1764	26508	3529
1765	26530	3515
1766	26542	3499
1767	26562	3485
1768	26588	3472
1769	26605	3457
1770	26691	3451
1771	26704	3436
1772	26719	3420
1773	26729	3405
1774	26758	3391
1775	26775	3377
1776	26795	3362
1777	26808	3347
1778	26819	3331
1779	26837	3317
1780	26848	3301
1781	26861	3286
1782	26872	3270
1783	26888	3255
1784	26904	3240
1785	26913	3224
1786	26924	3209
1787	26934	3193
1788	26952	3178
1789	26966	3163
1790	26985	3149
1791	27010	3135
1792	27025	3120
1793	27041	3105
1794	27058	3090
1795	27078	3075
1796	27102	3061
1797	27118	3046
1798	27137	3032
1799	27153	3017
1800	27167	3001
1801	27180	2986
1802	27191	2971
1803	27207	2956
1804	27219	2940
1805	27235	2925
1806	27247	2910
1807	27271	2896
1808	27286	2880
1809	27302	2866
1810	27315	2850
1811	27330	2835
1812	27339	2819
1813	27354	2804
1814	27369	2789
1815	27383	2774
1816	27394	2759
1817	27408	2743
1818	27424	2728
1819	27436	2713
1820	27451	2698
1821	27465	2683
1822	27479	2668
1823	27497	2653
1824	27509	2637
1825	27520	2622
1826	27538	2607
1827	27559	2593
1828	27584	2578
1829	27598	2563
1830	27613	2548
1831	27627	2533
1832	27639	2518
1833	27656	2503
1834	27674	2488
1835	27687	2473
1836	27698	2457
1837	27711	2442
1838	27734	2428
1839	27751	2413
1840	27766	2398
1841	27779	2382
1842	27795	2367
1843	27808	2352
1844	27824	2337
1845	27836	2322
1846	27855	2307
1847	27875	2292
1848	27884	2277
1849	27897	2261
1850	27915	2247
1851	27938	2232
1852	27953	2217
1853	27966	2202
1854	27984	2187
1855	27995	2172
1856	28007	2156
1857	28017	2141
1858	28029	2125
1859	28045	2110
1860	28061	2095
1861	28074	2080
1862	28082	2065
1863	28093	2049
1864	28102	2034
1865	28115	2019
1866	28127	2003
1867	28136	1988
1868	28150	1973
1869	28161	1957
1870	28173	1942
1871	28182	1927
1872	28195	1911
1873	28210	1896
1874	28228	1881
1875	28248	1867
1876	28262	1852
1877	28277	1837
1878	28291	1821
1879	28306	1806
1880	28316	1791
1881	28327	1776
1882	28340	1760
1883	28350	1745
1884	28367	1730
1885	28382	1715
1886	28390	1700
1887	28414	1685
1888	28429	1670
1889	28440	1655
1890	28455	1640
1891	28470	1625
1892	28486	1610
1893	28501	1595
1894	28518	1580
1895	28532	1565
1896	28548	1550
1897	28560	1534
1898	28574	1519
1899	28589	1504
1900	28604	1489
1901	28621	1474
1902	28633	1459
1903	28644	1444
1904	28660	1429
1905	28676	1414
1906	28686	1398
1907	28701	1383
1908	28714	1368
1909	28724	1353
1910	28742	1338
1911	28754	1323
1912	28769	1308
1913	28782	1293
1914	28796	1278
1915	28810	1263
1916	28826	1248
1917	28842	1233
1918	28858	1218
1919	28869	1202
1920	28892	1188
1921	28901	1172
1922	28917	1157
1923	28930	1142
1924	28945	1127
1925	28959	1112
1926	28975	1097
1927	28992	1082
1928	29010	1067
1929	29029	1052
1930	29039	1037
1931	29054	1022
1932	29068	1007
1933	29081	992
1934	29093	977
1935	29103	962
1936	29126	947
1937	29137	932
1938	29150	917
1939	29168	902
1940	29181	887
1941	29196	871
1942	29209	856
1943	29221	841
1944	29231	826
1945	29246	811
1946	29258	796
1947	29270	781
1948	29282	766
1949	29294	751
1950	29309	736
1951	29321	721
1952	29335	705
1953	29349	690
1954	29360	675
1955	29372	660
1956	29381	645
1957	29391	630
1958	29405	615
1959	29417	600
1960	29436	585
1961	29454	570
1962	29466	555
1963	29479	540
1964	29494	525
1965	29506	510
1966	29525	495
1967	29546	480
1968	29560	465
1969	29578	450
1970	29590	435
1971	29605	420
1972	29624	405
1973	29638	390
1974	29656	375
1975	29667	360
1976	29683	345
1977	29703	330
1978	29724	315
1979	29741	300
1980	29759	285
1981	29774	270
1982	29790	255
1983	29802	240
1984	29813	225
1985	29830	210
1986	29843	195
1987	29867	180
1988	29877	165
1989	29892	150
1990	29905	135
1991	29917	120
1992	29926	105
1993	29948	90
1994	29963	75
1995	29973	60
1996	29990	45
1997	30005	30
1998	30019	15
1999	30032	0
