iter	RMSE
1667	41456.77185
1668	41456.76994
1669	41456.76036
1670	41456.76036
1671	41456.74121
1672	41454.0297
1673	41454.01821
1674	41441.93103
1675	41440.38708
1676	41438.29327
1677	41438.29327
1678	41438.29327
1679	41438.25687
1680	41427.47197
1681	41419.73362
1682	41419.72595
1683	41419.71637
1684	41416.83184
1685	41416.82801
1686	41416.82418
1687	41416.81459
1688	41416.80693
1689	41416.78776
1690	41416.77434
1691	41416.72834
1692	41416.72067
1693	41416.70917
1694	41416.70917
1695	41416.69959
1696	41414.51066
1697	41414.49916
1698	41414.49724
1699	41402.9143
1700	41402.90663
1701	41391.20536
1702	41391.19961
1703	41391.19769
1704	41391.19769
1705	41391.19386
1706	41391.18235
1707	41391.17851
1708	41391.17851
1709	41391.17468
1710	41391.17468
1711	41391.16892
1712	41391.16125
1713	41391.16125
1714	41391.16317
1715	41391.15933
1716	41391.15742
1717	41391.15166
1718	41391.15166
1719	41391.14975
1720	41391.14783
1721	41391.14783
1722	41378.00248
1723	41374.87329
1724	41374.87137
1725	41374.87137
1726	41374.86754
1727	41374.86562
1728	41374.86754
1729	41374.8637
1730	41374.86754
1731	41374.86178
1732	41367.49931
1733	41367.49931
1734	41367.49547
1735	41367.48395
1736	41364.67063
1737	41364.66295
1738	41364.65912
1739	41364.53246
1740	41360.01652
1741	41359.95126
1742	41359.94167
1743	41359.93015
1744	41359.68832
1745	41359.6864
1746	41359.67488
1747	41359.67104
1748	41359.66528
1749	41359.66336
1750	41359.66336
1751	41359.45224
1752	41359.44264
1753	41357.0952
1754	41357.0952
1755	41357.09712
1756	41357.0952
1757	41357.09328
1758	41357.08368
1759	41356.4253
1760	41350.72977
1761	41350.72977
1762	41350.72785
1763	41350.72401
1764	41341.66175
1765	41341.65407
1766	41338.48373
1767	41338.48181
1768	41338.48373
1769	41338.47221
1770	41329.17101
1771	41329.17293
1772	41329.16141
1773	41326.19949
1774	41326.19757
1775	41326.18796
1776	41326.18796
1777	41326.18604
1778	41326.17259
1779	41326.17644
1780	41326.17452
1781	41326.17452
1782	41326.16683
1783	41326.16491
1784	41326.16683
1785	41326.16491
1786	41326.16107
1787	41326.16107
1788	41326.15339
1789	41322.15195
1790	41317.38354
1791	41317.38354
1792	41317.38354
1793	41314.76664
1794	41314.76856
1795	41314.76664
1796	41312.73756
1797	41312.73179
1798	41312.72603
1799	41311.84596
1800	41311.83635
1801	41311.83827
1802	41311.83443
1803	41311.83635
1804	41311.68839
1805	41311.68647
1806	41308.73483
1807	41308.7329
1808	41308.7329
1809	41308.73098
1810	41308.7233
1811	41308.71753
1812	41308.71561
1813	41307.5568
1814	41307.55872
1815	41307.55103
1816	41307.5126
1817	41307.51452
1818	41295.41138
1819	41290.63411
1820	41290.62257
1821	41290.6168
1822	41290.47838
1823	41290.33803
1824	41290.33611
1825	41290.33996
1826	41290.32842
1827	41290.3265
1828	41290.3265
1829	41290.32842
1830	41290.32265
1831	41290.32073
1832	41290.31881
1833	41290.31881
1834	41290.31688
1835	41290.31496
1836	41290.31688
1837	41290.31496
1838	41290.31496
1839	41290.31496
1840	41290.31304
1841	41290.31304
1842	41290.31112
1843	41290.31112
